id	P_sum_CAM	P_sum_Estr	rel_diff_P	T_mean_CAM	T_mean_Estr	T_diff	Epot_sum_CAM	Epot_sum_Estr	rel_diff_Epot
GB000349	873.649	802.604	-8.13198435527311	10.5273730321697	10.8663723477071	0.338999315537304	517.635	677.480817567568	30.8800250306814
GB000350	989.7275	815.3305	-17.6207087304334	10.5179452429843	10.5972265571526	0.0792813141683784	523.7535	705.096	34.6236349733224
GB000351	1002.7295	828.2315	-17.4023004210009	10.4249514031485	10.5109965776865	0.086045174537988	524.374	709.391	35.2834045929051
GB000352	875.527	789.964	-9.77274258817832	10.6789897330595	11.0017508555784	0.322761122518822	519.24	691.649	33.2041060010785
GB000353	879.2175	816.2005	-7.16739600838245	10.6060643394935	10.8608542094456	0.254789869952088	526.603	665.3505	26.3476470889836
GB000354	863.4025	766.2375	-11.253731602584	10.5903901437372	10.8404928131417	0.250102669404518	524.7635	723.854	37.9390906570293
GB000355	924.402	811.17	-12.249216250073	10.4301026694045	10.8773785078713	0.447275838466803	528.16	666.598560810811	26.2114815227981
GB000356	854.8805	778.405	-8.94575323685591	10.4876536618754	10.8411430527036	0.3534893908282	524.775	718.238	36.8658949073413
GB000357	958.569	777.784	-18.8598838476938	10.6595099247091	11.1430499657769	0.483540041067762	512.151	689.3535	34.5996590849183
GB000358	947.066	817.448	-13.6862689611917	10.4775003422313	10.5085653661875	0.0310650239561951	524.5115	716.9445	36.6880421115648
GB000359	1040.5425	797.1255	-23.3932780256453	10.2710417522245	10.7961587953457	0.525117043121151	535.6225	684.718	27.8359292225401
GB000360	880.2735	761.7	-13.4700749255771	10.539054072553	10.7201957563313	0.181141683778234	525.4285	734.107	39.7158699994386
GB000361	979.185	833.991	-14.82804577276	10.3098453114305	10.4440109514031	0.134165639972622	525.239	718.865	36.864360795752
GB000362	899.112	780.3535	-13.2084211978041	10.7191403148528	11.0467214236824	0.32758110882957	510.998	692.895	35.596421121022
GB000363	883.86	806.645	-8.7361120539452	10.5929568788501	10.9228186173854	0.32986173853525	524.611	667.988689189189	27.3302864768732
GB000364	926.513	774.0555	-16.4549768864549	10.5889924709103	10.8675414099932	0.278548939082819	532.345	682.6605	28.2364819806704
GB000365	939.4765	777.681	-17.2218783545943	10.7361505817933	10.6459849418207	-0.0901656399726214	540.76	723.479	33.7892965456025
GB000366	848.209	779.149	-8.14186126296704	10.3058685831622	10.4119972621492	0.106128678986995	531.348	723.8255	36.2243764914896
GB000367	997.2455	794.2745	-20.3531627868965	10.3115044490075	10.5992046543463	0.287700205338808	526.619	696.8475	32.3247926869331
GB000368	961.095	809.7595	-15.746154126283	10.2500465434634	10.4011663244353	0.151119780971936	521.1165	710.0315	36.251970528663
GB000369	892.294	798.83	-10.4745745236436	10.3151498973306	10.4239411362081	0.108791238877481	526.6655	718.5985	36.4430554118316
GB000370	924.486	758.4755	-17.9570593821864	10.536893908282	10.7918179329227	0.254924024640658	532.871	707.3165	32.7369100589073
GB000371	914.2715	805.9885	-11.843637256548	10.224514715948	10.3417152635181	0.117200547570157	524.587	716.279	36.5415078909695
GB000372	852.8795	755.674	-11.3973310414895	10.7797713894593	11.1882559890486	0.408484599589324	529.387	668.4525	26.2691565905472
GB000373	852.4065	781.56	-8.31135145027636	10.1680095824778	10.3453018480493	0.177292265571527	530.344	722.662	36.2628784336205
GB000376	810.354	765.1065	-5.58367084015135	10.1201451060917	10.140340862423	0.0201957563312796	528.95	706.0315	33.4779279705076
GB000377	939.9265	801.682	-14.7080117434714	10.1541108829569	10.0682833675565	-0.0858275154004104	533.407	703.852	31.9540238504557
GB000378	928.6105	790.4585	-14.8772817020699	10.4705735797399	10.3651348391513	-0.105438740588637	536.439	701.9855	30.8602655660755
GB000379	897.7015	782.9035	-12.7879924451502	10.095582477755	10.0960971937029	0.000514715947980804	532.333	704.5885	32.3585988469624
GB000380	912.287	778.5525	-14.659257448588	10.4107748117728	10.2696783025325	-0.141096509240247	532.6355	700.086	31.4381035436053
GB000381	834.7045	767.0165	-8.10921709419323	10.0462026009582	10.1046543463381	0.0584517453798767	525.317	702.9785	33.8198649577303
GB000382	808.9315	767.769	-5.08850254935058	10.0915126625599	10.1007214236824	0.00920876112251889	527.6735	700.3685	32.7276241842731
GB000383	930.3295	807.0905	-13.2468120166027	10.4866036960986	10.3528281998631	-0.133775496235454	539.8025	711.6145	31.8286780813353
GB000384	883.378	781.3715	-11.5473217580696	10.2494099931554	10.2184490075291	-0.0309609856262831	532.699	712.7495	33.7996692315923
GB000385	1077.422	785.869	-27.060241947909	10.3716153319644	10.4816673511294	0.110052019164955	543.5805	672.026	23.6295268134159
GB000386	1045.857	784.238	-25.0147964779124	10.4177535934292	10.5134277891855	0.095674195756331	547.4825	680.964	24.3809619485555
GB000387	1185.335	794.902	-32.9386207274737	9.92130595482546	10.1981409993155	0.276835044490076	541.734	681.754972972973	25.8468128219704
GB000389	1009.089	794.6855	-21.2472338911632	10.465832991102	10.4191266255989	-0.0467063655030806	533.2815	674.833	26.5434859450403
GB000390	1348.5115	1159.011	-14.0525683318237	9.59428062970568	9.84729363449692	0.253013004791239	532.151	624.2945	17.3152920881479
GB000391	1033.8655	978.816	-5.32462878391823	10.149620807666	10.3403600273785	0.190739219712524	533.524	649.6635	21.7683740562749
GB000392	1111.015	878.4875	-20.9292853831856	10.2370759753593	10.2693086926762	0.0322327173169068	537.564	665.903	23.8741805626865
GB000393	1046.8945	950.443	-9.2131060006524	10.2188514715948	10.3682313483915	0.149379876796715	536.7865	652.6295	21.5808333480816
GB000394	1503.4275	1230.1235	-18.1787282725638	9.19091854893908	9.55439151266256	0.363472963723478	528.434	612.83275	15.9714836668345
GB000395	932.957	1040.882	11.5680572630893	10.3655989048597	10.4588774811773	0.0932785763175907	539.868	634.0245	17.4406521594167
GB000398	1712.218	1149.117	-32.8872258088631	9.97235592060233	10.4538672142368	0.481511293634497	537.5795	625.173243243243	16.294100359713
GB000400	1275.326	1111.966	-12.8092738640944	10.270264202601	10.4602067077344	0.189942505133471	531.503	595.435	12.0285304128105
GB000401	1528.7335	1194.4645	-21.8657470383163	10.1833004791239	10.4840082135524	0.300707734428473	531.851	588.235	10.6014654480296
GB000402	1275.7085	1126.301	-11.7117272480351	10.3318685831622	10.4981232032854	0.166254620123203	535.0705	590.3495	10.3311619683761
GB000404	1407.1755	1114.114	-20.8262224576821	10.5923983572895	10.8865653661875	0.294167008898016	546.037	604.743815068493	10.7514353548373
GB000406	1802.2415	1313.5835	-27.1139023266305	9.29292128678987	9.58231211498973	0.289390828199863	514.939	578.1825	12.2817459932147
GB000407	1174.494	1111.81	-5.33710687325778	10.1719219712526	10.3550362765229	0.183114305270362	526.6115	602.093675675676	14.3335600676544
GB000408	1255.885	1095.1105	-12.8016896451506	10.5971211498973	10.9592758384668	0.362154688569472	530.5695	573.241335616438	8.04264768638952
GB000409	1498.566	1327.549	-11.4120432466772	9.96414236824093	10.2841204654346	0.319978097193705	528.9775	567.184600796001	7.22282153702217
GB000411	1508.9875	1280.716	-15.127461294411	10.0936837782341	10.4561560574949	0.36247227926078	529.1935	575.377569418734	8.72725561042108
GB000412	1382.0805	1252.5275	-9.37376657871955	10.2441423682409	10.4919986310746	0.247856262833675	524.7835	569.547619677897	8.53001660263652
GB000414	1044.326	1019.881	-2.34074417375418	10.9041163586585	11.1734729637235	0.269356605065024	529.3995	573.761857922991	8.37975062745459
GB000415	1202.8955	1114.0995	-7.38185486602951	10.0088569472964	10.1249295003422	0.116072553045859	530.983	615.039	15.8302619857886
GB000416	1248.159	1071.092	-14.1862535141757	10.1875208761123	10.3243353867214	0.136814510609172	530.8745	603.053	13.5961512560878
GB000417	1378.889	1162.4775	-15.6946280665086	9.81790417522245	9.90734702258727	0.0894428473648183	528.5535	610.365	15.4783763611441
GB000418	1285.7425	1153.678	-10.2714579318954	9.73311156741958	9.97433675564682	0.241225188227242	521.842	602.0715	15.3742895359132
GB000419	1260.3085	1101.6265	-12.590726794273	10.1050691307324	10.3063750855578	0.201305954825463	524.598	602.191486486486	14.791037420365
GB000420	1563.351	1237.1635	-20.864636284494	9.24757700205339	9.66847775496236	0.420900752908967	506.7935	585.684828767123	15.5667601828207
GB000422	1008.1425	1024.4375	1.61633896001806	10.1510581793292	10.1682395619439	0.0171813826146483	523.175	653.7745	24.9628709322884
GB000423	978.8275	844.8815	-13.6843315088716	10.4787967145791	10.4099958932238	-0.0688008213552358	533.956	679.907	27.3339001715497
GB000424	1045.662	1014.217	-3.00718587841961	10.174553045859	10.1495770020534	-0.0249760438056139	536.945	644.064	19.9497155202116
GB000425	940.508	777.361	-17.3466892360299	10.4564531143053	10.2806105407255	-0.17584257357974	535.2475	695.2915	29.9009336802134
GB000426	961.2555	802.0765	-16.5594891264601	10.5988788501027	10.301446954141	-0.297431895961671	530.254	686.3995	29.4473026134645
GB000427	1040.125	827.3435	-20.4573008051917	10.1233127994524	10.0398494182067	-0.0834633812457213	533.173	692.627	29.9066156763377
GB000428	921.546	791.9615	-14.0616420667009	10.3605270362765	10.1039685147159	-0.256558521560574	534.0535	700.519	31.170191750452
GB000429	783.4835	761.868	-2.75889664555795	10.7806995208761	10.3780095824778	-0.402689938398357	538.3645	711.9265	32.2387527409404
GB000430	995.4035	857.426	-13.8614642202886	10.3537056810404	10.4184900752909	0.0647843942505144	534.831	687.64	28.5714552821358
GB000432	1008.8275	808.8355	-19.8242018580977	10.1894510609172	10.1491704312115	-0.0402806297056824	530.3975	697.8005	31.5618003478523
GB000433	874.16	810.2935	-7.3060423721058	10.4429103353867	10.3579425051335	-0.0849678302532499	532.89	700.792	31.5078158719436
GB000434	1009.802	801.547	-20.6233499240445	10.0981451060917	10.0715838466804	-0.0265612594113609	531.356	698.1875	31.3973117834371
GB000435	859.8645	770.3245	-10.4132686022042	10.1513004791239	10.2649103353867	0.113609856262833	535.384	699.1335	30.5854302706095
GB000436	1046.1665	815.948	-22.0059139725847	10.1333237508556	10.0460082135524	-0.0873155373032155	529.2645	694.468	31.2137881909707
GB000437	802.7825	750.616	-6.49821091017804	10.2318891170431	10.2776002737851	0.0457111567419588	526.275	699.471342465753	32.9098555823008
GB000438	894.3765	809.1885	-9.52484775706875	10.2320588637919	10.2440191649555	0.0119603011635867	528.2875	698.583	32.2353831957031
GB000439	876.7865	771.1365	-12.0496837029311	10.257446954141	10.2572032854209	-0.000243668720054657	531.227	702.6255	32.2646439281136
GB000440	877.8695	772.274	-12.0286101749748	10.2538850102669	10.2534702258727	-0.000414784394250134	531.1815	702.447	32.2423691337142
GB000441	902.095	795.652	-11.7995333085761	10.0427310061602	10.1635961670089	0.120865160848734	537.6615	695.5665	29.3688501036433
GB000442	936.0915	788.9755	-15.7159850292413	10.0686694045175	10.2023080082136	0.133638603696099	536.178	698.969	30.361372529272
GB000446	697.5475	672.127	-3.64426795307846	9.95881177275838	10.1442984257358	0.185486652977414	530.37	698.335426786375	31.6694810766777
GB000448	733.4535	690.041	-5.91891646846051	10.0198453114305	10.1696865160849	0.149841204654345	531.3635	698.830432154757	31.5164538314652
GB000449	890.6035	884.573	-0.677125117967756	9.2506379192334	9.35025872689938	0.0996208076659819	511.6175	665.6235	30.1017850249454
GB000450	723.2605	711.326	-1.65009702589868	10.14353045859	10.2411019849418	0.097571526351814	526.3865	702.630588208071	33.4818784691612
GB000451	719.2305	693.5075	-3.57646123183042	9.92218617385353	9.83449144421629	-0.087694729637235	521.2165	673.7595	29.266725055711
GB000452	699.304	690.2535	-1.29421539130334	10.293665982204	10.3956331279945	0.101967145790553	532.4465	710.791002406516	33.4952905891045
GB000453	720.4675	689.757	-4.2625795056682	9.9410417522245	9.77292676249144	-0.168114989733059	523.139	677.104	29.4309925277985
GB000454	745.4005	731.421	-1.87543474950713	10.3010800821355	10.4317973990418	0.130717316906228	531.2705	711.531390410959	33.9301524197107
GB000455	798.0655	848.013	6.25857150822833	9.46248733744011	9.35822450376454	-0.104262833675564	509.778	665.926534246575	30.6306930166809
GB000456	680.624	652.735	-4.09756341239804	9.86487748117728	10.0658042436687	0.200926762491445	527.6475	706.982822473158	33.9877138569136
GB000457	770.72	751.5745	-2.48410577122692	9.87648733744011	9.74160985626283	-0.134877481177275	519.1245	675.443	30.1119480972291
GB000459	720.895	699.281	-2.99821749353233	9.96679123887748	9.97810266940452	0.0113114305270354	524.3985	683.923130136986	30.4204970336464
GB000460	1317.7925	1449.972	10.0303727635421	8.62749075975359	8.82617385352498	0.19868309377139	486.057	619.8005	27.516011496594
GB000461	911.9065	775.2345	-14.9875014598536	9.74543326488706	10.1675058179329	0.42207255304586	527.421	698.327	32.404094641662
GB000462	1410.725	1306.7155	-7.37276932073933	8.79943052703628	8.7754674880219	-0.0239630390143741	499.961	627.9445	25.5986966983425
GB000463	872.375	849.394	-2.63430290872618	9.36250787132101	9.47382340862423	0.111315537303218	514.3845	671.441	30.5328990278673
GB000465	763.338	713.5365	-6.52417408801868	9.86285284052019	10.0694332648871	0.206580424366871	525.7145	697.423760273973	32.6620742387689
GB000466	740.77	718.157	-3.05263442094038	9.9756810403833	10.2557262149213	0.280045174537989	514.4265	708.458856164384	37.7181883445708
GB000467	1359.108	1250.6745	-7.97828428645846	8.58667077344285	8.53682272416153	-0.049848049281314	495.8725	622.645	25.5655435621052
GB000468	775.057	731.6715	-5.59771732917708	9.68783436002738	9.74532238193019	0.057488021902806	518.5425	657.177278693077	26.7354708038544
GB000469	648.616	669.548	3.2271791013481	10.0790485968515	10.2248829568789	0.145834360027379	527.669	721.039094224361	36.6460971223175
GB000470	663.2575	653.443	-1.47974203081005	10.0336837782341	10.1800424366872	0.146358658453114	526.112	714.431059977786	35.7944810188298
GB000471	740.8825	685.4115	-7.48715214625801	9.90530458590007	9.87791649555099	-0.027388090349076	521.7755	673.546736486486	29.0874593549307
GB000474	759.217	750.483	-1.15039573666027	9.76178507871321	9.9154264202601	0.153641341546885	517.937	684.194142817475	32.0998775560493
GB000475	1699.754	1524.0915	-10.3345837103487	8.57066255989049	8.76817659137577	0.197514031485284	493.69	612.3395	24.0331989710142
GB000477	708.9755	704.313	-0.657639086258978	10.2262026009582	10.319099247091	0.092896646132786	528.844	706.501277674935	33.593512959386
GB000481	1055.545	1051.853	-0.34977191877182	8.91092539356605	9.2845735797399	0.373648186173853	510.825	649.9975	27.2446532569863
GB000482	1083.5325	1067.3585	-1.49271018635807	8.90213552361396	9.0749144421629	0.172778918548939	507.3785	645.7755	27.2768751533618
GB000483	1155.4365	1297.1765	12.2672254165417	8.75263244353183	8.82845448323066	0.0758220396988349	498.2245	627.556	25.9584785573572
GB000484	774.157	724.1715	-6.45676522979188	9.87699657768652	10.1158754277892	0.238878850102671	531.1115	699.160438356164	31.6409903299334
GB000485	954.469	929.6155	-2.60390856067614	9.29609171800137	9.4817029431896	0.185611225188227	515.357	665.6625	29.1653164699422
GB000487	1041.398	1153.0385	10.7202529676454	9.37042984257358	9.36877070499658	-0.00165913757700231	495.903	637.981	28.6503610585135
GB000488	1720.6415	1577.071	-8.3440100683379	8.36756057494867	8.49917453798768	0.131613963039014	494.3385	602.403	21.8604255990581
GB000489	1038.669	927.28	-10.7242056901669	9.40720876112252	9.6502559890486	0.243047227926079	512.8425	665.289	29.7257930066248
GB000491	1451.652	1253.072	-13.6795871186758	8.94521834360027	9.08625051334702	0.141032169746749	500.697	620.698	23.9667902943297
GB000492	1566.86	1143.472	-27.0214313978275	8.97284325804244	9.33297193702943	0.360128678986996	508.4125	630.3715	23.9881985592408
GB000494	1318.169	1172.795	-11.0284796562505	8.22808350444901	8.77193429158111	0.543850787132103	505.2395	621.8025	23.0708406607163
GB000495	1356.9835	1387.3115	2.23495716786536	8.70751676933607	8.9308090349076	0.223292265571526	507.7285	611.609	20.4598520666065
GB000499	1857.8595	1305.986	-29.7048027582279	8.66757973990418	8.85506228610541	0.187482546201233	502.003	602.552	20.0295615763252
GB000500	1540.483	1107.65	-28.0972266490445	9.5459794661191	9.74125804243669	0.195278576317591	521.955	637.9695	22.226916113458
